cluster,Source,x,y
16,reg,7.19854,-6.5790024
14,reg,7.795023,-5.9332023
10,reg,8.01278,-4.1404896
21,reg,8.054133,-3.3527372
14,reg,7.8412156,-5.902983
7,reg,8.552128,-4.477602
6,reg,8.513505,-4.2709026
21,reg,7.755184,-3.5525908
21,reg,7.9549823,-3.566557
17,reg,6.9214,-5.735866
17,reg,6.914841,-5.59653
14,reg,7.7868414,-5.896186
17,reg,6.881472,-6.1117096
13,reg,8.009533,-3.6458275
14,reg,7.2186694,-5.600058
6,reg,8.0788555,-4.491349
16,reg,7.106891,-6.498857
13,reg,8.047196,-3.8036108
13,reg,7.936525,-3.1967142
13,reg,7.9399986,-3.7753901
16,reg,7.0996666,-6.466666
17,reg,6.6886764,-5.770182
17,reg,6.7990007,-6.0639277
17,reg,6.794212,-6.0270743
14,reg,7.55279,-5.6691856
14,reg,7.047494,-5.206457
8,reg,7.3733187,-4.985228
14,reg,7.2106547,-5.4435444
14,reg,7.4107356,-5.595164
14,reg,7.5280814,-5.692001
14,reg,7.2591815,-5.1421523
18,reg,9.04598,-3.1733413
14,reg,7.2000446,-5.3472147
13,reg,7.6387377,-3.5986667
14,reg,7.226201,-5.3524375
14,reg,7.193915,-5.2849555
14,reg,7.5068464,-5.6983333
14,reg,7.2245526,-5.266708
14,reg,7.83305,-5.6932845
13,reg,7.468542,-3.6697457
16,reg,7.006949,-6.3398805
16,reg,6.991529,-6.202465
16,reg,7.0236187,-6.2458363
16,reg,6.976357,-6.294483
7,reg,8.345057,-4.5539255
10,reg,7.9760823,-3.9908662
13,reg,7.42433,-3.57643
13,reg,8.013851,-4.0015297
17,reg,7.082444,-6.3329177
13,reg,7.4650807,-3.5187428
21,reg,7.995167,-3.2574337
13,reg,7.568656,-3.4149065
13,reg,7.880568,-3.8735204
20,reg,8.247522,-1.9861212
7,reg,8.065828,-4.862967
13,reg,7.5746875,-3.4671872
9,reg,8.241222,-5.3085833
14,reg,7.149559,-5.5573115
13,reg,7.434912,-3.4724853
16,reg,7.18922,-6.02653
17,reg,6.934061,-5.690702
13,reg,7.427269,-3.5617416
13,reg,7.365049,-3.4568532
12,reg,8.779052,-2.2212727
13,reg,7.92532,-3.9424295
18,reg,9.011822,-2.735201
18,reg,8.558079,-2.6433716
12,reg,8.817649,-2.2295537
