cluster,Source,x,y
43,reg,2.689968,1.3555145
50,reg,0.4860659,3.8441656
31,reg,1.6723061,3.9851193
10,reg,1.9995905,1.2373619
31,reg,1.7184193,3.9478638
48,reg,3.4601986,2.682097
44,reg,1.6934696,3.8353577
28,reg,2.231279,3.3712928
31,reg,1.6346009,3.9198122
45,reg,2.5004117,1.090437
26,reg,2.4240377,1.722981
38,reg,3.0706687,2.785053
21,reg,2.2944455,1.6764004
35,reg,0.87646943,2.976091
23,reg,1.9010785,1.880681
44,reg,1.6280527,4.172487
47,reg,2.2346704,3.2123928
27,reg,2.0855834,1.3145365
13,reg,2.3548527,3.7043843
29,reg,3.3979025,2.8809423
21,reg,2.321141,1.8967386
8,reg,0.26081836,1.0098088
2,reg,0.7922132,2.1906774
6,reg,0.3591157,2.4145513
46,reg,1.5466598,2.2512944
47,reg,2.4705217,3.190622
12,reg,2.9339094,2.2381353
5,reg,0.41090912,1.8165108
24,reg,0.46256825,3.8397136
49,reg,0.34858638,3.584731
50,reg,0.12632781,3.685283
4,reg,1.0739104,3.2366598
23,reg,1.5346186,1.7684499
38,reg,1.8342923,1.2984799
13,reg,2.7545233,3.4080727
45,reg,2.1248333,1.0828298
38,reg,1.2698643,1.8838758
1,reg,0.90643334,3.909542
15,reg,0.88475215,4.1600337
47,reg,2.1690998,2.9830968
11,reg,2.464143,0.93656677
46,reg,1.4856766,2.2208107
13,reg,2.6426737,3.6191266
46,reg,1.4925578,2.2613115
46,reg,1.5253416,2.2995553
10,reg,2.3942182,0.9921815
11,reg,2.410576,0.9455924
1,reg,0.9383539,3.6477401
13,reg,2.737268,1.8353994
0,reg,1.472474,1.0896574
1,reg,0.8054033,3.7873807
40,reg,1.5929761,3.8642333
13,reg,2.5879335,3.6309974
20,reg,2.4276614,1.421237
22,reg,2.62742,1.8425679
15,reg,0.6353338,4.114394
37,reg,0.23676375,3.7456098
1,reg,1.4913844,4.271544
1,reg,0.8023698,3.8241081
1,reg,1.0147868,3.9181452
48,reg,3.4970582,2.773725
1,reg,1.283713,4.045224
19,reg,0.98042715,1.0084367
29,reg,2.9614854,1.7186171
50,reg,0.51931125,3.9726403
42,reg,0.8933939,3.0207777
8,reg,1.9808655,1.5767004
41,reg,3.254122,2.592152
15,reg,0.6415536,4.1062346
23,reg,1.1715711,1.969943
40,reg,1.1072624,3.5439107
30,reg,2.4155629,1.8184415
40,reg,1.3845427,3.7597232
38,reg,1.8382617,2.2866385
55,reg,1.4720151,1.2310246
12,reg,2.5866995,2.7700913
42,reg,0.59139234,3.101854
36,reg,2.2599003,2.9776404
38,reg,1.3551494,2.153974
15,reg,0.47607195,4.0485177
13,reg,2.8769748,3.4957166
48,reg,3.041404,2.8761978
30,reg,2.299456,3.0619314
47,reg,2.9937134,1.7531351
48,reg,2.834091,1.69859
48,reg,3.4720101,2.7894094
24,reg,1.4687617,4.1385417
51,reg,1.096387,3.4515376
47,reg,1.526578,2.249539
40,reg,1.318018,3.5833871
49,reg,0.48674676,3.33426
55,reg,1.8614032,1.2908049
35,reg,0.54305613,2.5482244
45,reg,2.2183175,1.8214136
31,reg,1.714578,3.9375303
44,reg,1.5956056,3.9972444
