cluster,Source,x,y
25,reg,-8.644311,5.757102
25,reg,-9.468923,5.5378966
10,reg,-9.159934,6.1722455
17,reg,-9.540336,6.178284
14,reg,-8.730188,5.593134
26,reg,-8.407266,8.978738
17,reg,-9.598513,6.396661
26,reg,-7.861302,9.161876
26,reg,-7.818951,9.133407
23,reg,-8.744151,7.1706586
27,reg,-9.31978,8.575249
10,reg,-9.537279,5.90232
25,reg,-8.572532,5.9920278
17,reg,-9.640339,5.8300614
18,reg,-9.892948,7.2808704
16,reg,-8.176463,7.2838826
24,reg,-9.591646,6.592782
1,reg,-9.12525,8.726045
29,reg,-8.793449,7.7436247
23,reg,-8.343762,8.247422
15,reg,-7.869901,6.499096
24,reg,-9.668324,6.525168
10,reg,-8.749927,6.60934
7,reg,-8.063805,7.238905
14,reg,-8.282597,6.841383
10,reg,-8.802166,7.2070475
25,reg,-9.528418,5.8492513
28,reg,-7.7060513,5.932026
5,reg,-8.779853,7.939144
10,reg,-8.508184,5.673073
23,reg,-9.283602,7.6469636
18,reg,-7.933236,-0.13246523
1,reg,-8.332609,8.872651
27,reg,-10.181957,7.264846
27,reg,-7.4042325,6.6408515
29,reg,-8.652327,8.548206
29,reg,-8.479675,7.9591565
29,reg,-8.754054,7.770081
25,reg,-8.704075,6.7884
1,reg,-9.488379,7.405017
25,reg,-8.155392,6.3152866
29,reg,-8.768754,7.7818656
10,reg,-9.399696,6.1395407
24,reg,-9.682724,6.62368
16,reg,-9.160048,6.0139623
14,reg,-8.362153,7.293411
27,reg,-10.078644,6.844226
27,reg,-10.153224,7.392472
10,reg,-9.470316,6.957268
17,reg,-8.995352,6.160186
24,reg,-9.255538,6.0093126
16,reg,-9.008334,6.5045176
15,reg,-7.427076,6.624875
17,reg,-9.785511,6.192002
13,reg,-8.464745,7.167371
24,reg,-9.615679,6.4804177
24,reg,-9.125437,6.607631
1,reg,-9.068798,7.558889
8,reg,-9.3206005,7.552782
10,reg,-9.031681,5.6139445
19,reg,-9.676591,6.376369
28,reg,-7.7373066,5.9282913
25,reg,-7.835973,5.781404
28,reg,-7.7585297,5.8587728
10,reg,-9.545438,6.4252315
20,reg,-7.055237,7.6237116
29,reg,-8.834426,7.3349776
24,reg,-8.966123,6.4656076
17,reg,-9.543606,6.0627937
24,reg,-9.505791,6.3218417
28,reg,-8.047156,5.9823346
28,reg,-7.5902042,5.9721313
17,reg,-9.484643,6.0527234
10,reg,-9.060815,7.0211606
10,reg,-9.285393,7.217817
26,reg,-9.965584,7.200312
1,reg,-9.162355,8.559115
23,reg,-9.1073065,7.430858
10,reg,-9.765735,6.1360235
23,reg,-9.103092,7.468892
17,reg,-9.412991,6.2106414
15,reg,-7.7539315,6.467173
16,reg,-8.343024,6.4047494
16,reg,-8.859268,6.35911
1,reg,-9.498335,7.5753045
19,reg,-8.1807,7.2829256
19,reg,-9.121965,7.9329834
30,reg,-8.43468,8.732478
24,reg,-8.4802885,6.3068914
13,reg,-8.756446,6.2748075
17,reg,-9.24912,5.8328123
11,reg,-8.878162,5.533943
18,reg,-8.935313,6.666826
22,reg,-9.548272,6.401862
1,reg,-9.145622,8.216295
16,reg,-8.755071,5.8581557
19,reg,-9.813862,6.61064
8,reg,-9.669607,7.0133634
10,reg,-8.722978,7.8835874
21,reg,-8.224261,7.6147246
10,reg,-8.746129,5.9505763
19,reg,-8.578626,7.1582117
25,reg,-8.72214,6.183726
19,reg,-8.555564,7.0431304
28,reg,-7.6900744,6.0517087
27,reg,-10.120619,7.2875085
19,reg,-9.586976,7.301597
10,reg,-8.56556,6.62905
28,reg,-7.6236596,6.0226703
28,reg,-7.637422,6.4138293
28,reg,-7.57831,6.011418
19,reg,-8.90841,7.796983
28,reg,-7.6058683,5.9808316
23,reg,-9.236725,8.0039425
11,reg,-8.271393,5.4898543
4,reg,-7.397588,6.668533
24,reg,-9.38137,6.697588
27,reg,-7.375811,6.6391935
24,reg,-9.115183,6.0790153
10,reg,-9.279213,6.514641
19,reg,-9.071862,6.919632
19,reg,-9.128747,7.7279906
25,reg,-9.066741,5.6183705
13,reg,-8.869491,7.1918845
20,reg,-7.1175156,7.4330034
10,reg,-9.617778,6.342906
17,reg,-9.601707,5.8214803
1,reg,-9.237645,7.7120233
25,reg,-9.114284,5.968865
11,reg,-8.284629,5.516905
15,reg,-7.605577,6.459343
10,reg,-8.29784,6.629847
17,reg,-9.516593,5.8065424
14,reg,-8.5103035,7.264953
14,reg,-9.297082,6.6461186
17,reg,-8.905929,6.395424
29,reg,-9.229656,7.0129633
24,reg,-8.936905,6.7488203
11,reg,-9.527878,5.6073427
14,reg,-9.647094,6.372192
3,reg,-8.504763,8.200585
21,reg,-8.500584,8.179983
17,reg,-9.669758,6.536845
23,reg,-8.64751,7.577601
12,reg,-8.914378,8.855238
29,reg,-8.802395,7.7792397
29,reg,-9.074948,8.118599
24,reg,-8.912762,5.7517896
13,reg,-9.162846,6.4638042
15,reg,-7.4433107,6.8320274
24,reg,-8.770457,7.2036805
22,reg,-9.7280855,6.2183714
21,reg,-9.681244,8.028214
23,reg,-8.952819,8.826427
10,reg,-9.291285,5.67909
27,reg,-10.196118,7.3272204
15,reg,-7.5898895,7.0630336
28,reg,-7.723798,6.133941
4,reg,-7.4693284,8.360473
25,reg,-9.204913,6.092164
5,reg,-8.604888,8.287966
24,reg,-8.386699,6.276713
