cluster,Source,x,y
35,reg,7.852686,-4.357757
35,reg,7.9463463,-4.5280294
35,reg,7.9656777,-4.345347
43,reg,7.360197,-6.024584
46,reg,7.6599097,-4.6868324
21,reg,8.279998,-4.4614596
46,reg,8.044701,-4.1352735
16,reg,6.8264775,-5.359936
46,reg,7.486745,-3.1647196
46,reg,7.2181153,-4.7998004
15,reg,7.458595,-4.0139785
25,reg,7.880741,-5.828922
11,reg,7.1144533,-4.0389442
11,reg,7.3218284,-2.2518442
41,reg,7.19854,-6.5790024
103,reg,7.8861957,1.0142213
34,reg,7.795023,-5.9332023
15,reg,8.01278,-4.1404896
25,reg,7.981936,-5.7360153
43,reg,7.760586,-4.867969
32,reg,6.861046,-4.6225314
19,reg,7.1154814,-4.9484096
28,reg,8.054133,-3.3527372
42,reg,7.8412156,-5.902983
21,reg,8.552128,-4.477602
35,reg,8.513505,-4.2709026
35,reg,9.012988,-4.012226
16,reg,8.882058,-3.5356934
28,reg,7.755184,-3.5525908
28,reg,7.9549823,-3.566557
40,reg,6.9214,-5.735866
26,reg,6.914841,-5.59653
25,reg,7.7868414,-5.896186
21,reg,8.1474,-4.342985
43,reg,7.6969247,-5.318557
37,reg,6.881472,-6.1117096
35,reg,8.972104,-3.8218472
46,reg,8.009533,-3.6458275
25,reg,7.2186694,-5.600058
40,reg,7.093018,-4.915291
43,reg,7.492377,-5.2846255
33,reg,8.7689705,-5.764335
43,reg,7.228144,-5.57243
35,reg,8.0788555,-4.491349
24,reg,7.106891,-6.498857
46,reg,8.047196,-3.8036108
15,reg,7.936525,-3.1967142
15,reg,7.303328,-3.7770996
34,reg,7.4480176,-3.7040665
35,reg,7.3540525,-3.7351027
46,reg,7.9399986,-3.7753901
11,reg,7.25041,-3.3034706
24,reg,7.0996666,-6.466666
43,reg,6.6886764,-5.770182
37,reg,6.7990007,-6.0639277
17,reg,8.993618,-3.8920536
37,reg,6.794212,-6.0270743
25,reg,7.55279,-5.6691856
40,reg,7.047494,-5.206457
17,reg,8.980446,-3.7920902
40,reg,7.3733187,-4.985228
40,reg,7.2106547,-5.4435444
35,reg,8.927881,-3.9703896
26,reg,7.128789,-6.016759
26,reg,7.4107356,-5.595164
16,reg,7.5280814,-5.692001
46,reg,7.2591815,-5.1421523
25,reg,7.0989556,-6.009711
16,reg,9.04598,-3.1733413
44,reg,7.2000446,-5.3472147
15,reg,7.6387377,-3.5986667
44,reg,7.226201,-5.3524375
44,reg,7.193915,-5.2849555
26,reg,7.5068464,-5.6983333
44,reg,7.2245526,-5.266708
25,reg,7.83305,-5.6932845
15,reg,7.468542,-3.6697457
26,reg,7.0921154,-5.3171697
25,reg,7.490334,-5.393208
45,reg,7.006949,-6.3398805
45,reg,6.991529,-6.202465
45,reg,7.0236187,-6.2458363
45,reg,6.976357,-6.294483
26,reg,7.872491,-5.348199
25,reg,8.434963,-5.083597
40,reg,7.407139,-5.1675215
21,reg,8.345057,-4.5539255
15,reg,7.9760823,-3.9908662
15,reg,7.42433,-3.57643
15,reg,8.013851,-4.0015297
40,reg,7.2673354,-5.6408954
27,reg,7.082444,-6.3329177
26,reg,7.6649833,-5.8094807
15,reg,7.4650807,-3.5187428
11,reg,7.560374,-6.156533
