Source,cluster,x,y
Reg Media,14,14.466194,9.563274
Reg Media,4,13.731432,10.124027
Reg Media,6,14.180398,8.544448
Reg Media,14,14.579153,8.898173
Reg Media,29,13.4474,8.868158
Reg Media,31,13.501701,8.2653265
Reg Media,14,14.408636,9.47896
Reg Media,22,14.2243395,7.8670225
Reg Media,6,13.745693,9.102187
Reg Media,4,13.021939,10.2239065
Reg Media,14,14.56827,8.90878
Reg Media,14,14.42876,8.878682
Reg Media,14,14.531067,8.901437
Reg Media,27,13.0698185,9.696868
Reg Media,35,14.467276,8.499174
Reg Media,24,14.416293,8.049017
Reg Media,18,14.577672,7.8359804
Reg Media,27,12.866792,9.957151
Reg Media,25,14.545101,7.9067636
Reg Media,27,12.924285,9.88821
Reg Media,1,12.985071,7.2231727
Reg Media,30,13.390461,9.0834465
Reg Media,6,13.94191,9.290493
Reg Media,4,13.327226,10.148654
Reg Media,4,13.149592,10.218544
Reg Media,4,13.533055,10.152728
Reg Media,4,13.191558,10.150596
Reg Media,4,13.21693,10.120702
Reg Media,18,14.693303,7.5259147
Reg Media,8,14.086596,9.241634
Reg Media,25,14.588151,7.656058
Reg Media,37,13.00362,8.88017
Reg Media,2,11.286735,6.998992
Reg Media,30,13.470431,8.966367
Reg Media,31,13.6077795,8.258294
Reg Media,4,13.417613,9.926173
Reg Media,4,13.242135,10.046449
Reg Media,1,13.045424,7.1175575
Reg Media,30,13.307223,8.690706
Reg Media,26,12.403182,6.412619
Reg Media,1,12.928019,7.246576
Reg Media,25,14.625521,7.7584405
Reg Media,14,14.583848,8.723957
Reg Media,1,12.683328,7.2966104
Reg Media,1,12.911143,7.2214456
Reg Media,1,12.681158,7.587466
Reg Media,14,14.620012,9.348926
Reg Media,0,12.396353,10.165726
Reg Media,0,12.186008,10.32789
Reg Media,1,12.737764,6.88822
Reg Media,4,13.049259,10.221871
