Source,cluster,x,y
sci,4,1.4146591,-7.287843
sci,6,7.412109,-2.1008723
sci,6,6.9577103,-2.6333601
sci,6,6.9332247,-2.6299133
sci,6,7.3616924,-1.8967686
sci,6,7.424561,-2.8655305
sci,11,6.814213,-1.881254
sci,10,7.4207563,-3.561125
sci,6,7.2439055,-2.0894544
sci,4,1.3017703,-7.739852
sci,10,6.7310185,-3.0461814
sci,10,7.211344,-3.5133913
sci,11,6.784743,-1.9194474
sci,10,7.4596853,-3.6500106
sci,4,1.2704432,-7.7477064
sci,3,3.3472214,-4.802028
sci,13,6.3398633,-3.9478958
