Source,cluster,x,y,TF_IDF_topic_name,BERTopic_topic_name
reg,14,8.573469,4.5000997,energi agenc danish energi agenc danish energi nation center consult respons,bornholm energi plant area island
reg,5,7.492582,7.867515,offshor wind bornholm offshor wind bornholm offshor wind turbin wind farm,bornholm wind energi offshor project
reg,19,6.8603735,7.36388,danish energi agenc energi agenc danish energi offshor wind wind farm,energi wind bornholm offshor danish
reg,5,7.411873,7.9730487,offshor wind bornholm offshor wind bornholm offshor wind turbin wind farm,bornholm wind energi offshor project
reg,5,7.7930117,7.6219707,offshor wind bornholm offshor wind bornholm offshor wind turbin wind farm,bornholm wind energi offshor project
reg,11,8.087418,2.6361604,citizen meet citizen associ civic meet associ energiø bornholm associ energiø,bornholm energi citizen island meet
reg,2,5.583045,2.4820046,municip council social democraci climat plan municip budget uniti list,municip bornholm energi also say
reg,18,6.8379335,4.5443153,citizen associ associ energiø citizen associ energiø henrik espersen associ energiø bornholm,bornholm energi dream island also
reg,4,7.635741,3.805789,realli good green transit green island design area green busi,bornholm energi island green municip
reg,9,6.741043,5.1034145,baltic sea baltic energi baltic energi island secur polici green transit,energi bornholm island green wind
reg,15,7.9083858,1.721682,cultur ident henrik espersen energiø bornholm citizen associ help creat,bornholm energi island cultur also
reg,5,7.2041883,7.467058,offshor wind bornholm offshor wind bornholm offshor wind turbin wind farm,bornholm wind energi offshor project
reg,15,7.8562164,1.7307352,cultur ident henrik espersen energiø bornholm citizen associ help creat,bornholm energi island cultur also
reg,3,6.6399956,1.7371395,social democraci social democrat ann thoma top candid elect campaign,bornholm say also municip social
reg,5,7.6040497,7.4059553,offshor wind bornholm offshor wind bornholm offshor wind turbin wind farm,bornholm wind energi offshor project
reg,4,7.1514945,4.040812,realli good green transit green island design area green busi,bornholm energi island green municip
reg,2,5.722288,1.9125557,municip council social democraci climat plan municip budget uniti list,municip bornholm energi also say
reg,15,7.755242,1.5163372,cultur ident henrik espersen energiø bornholm citizen associ help creat,bornholm energi island cultur also
reg,15,7.7781954,1.6925286,cultur ident henrik espersen energiø bornholm citizen associ help creat,bornholm energi island cultur also
reg,11,8.422558,3.166787,citizen meet citizen associ civic meet associ energiø bornholm associ energiø,bornholm energi citizen island meet
reg,17,7.119854,2.849632,busi park municip council hell munk ravnborg munk ravnborg hell munk,bornholm energi busi island municip
reg,16,7.3715,2.1307151,jacob trøst say jacob jacob consol lar aagaard mayor jacob trøst,bornholm energi say also jacob
reg,1,4.9590197,5.3413634,energiø bornholm energi island 10 million 31 billion think tank,energi bornholm island project say
reg,3,7.1113763,1.4581523,social democraci social democrat ann thoma top candid elect campaign,bornholm say also municip social
reg,9,6.6478143,4.7471256,baltic sea baltic energi baltic energi island secur polici green transit,energi bornholm island green wind
reg,1,5.111334,5.425401,energiø bornholm energi island 10 million 31 billion think tank,energi bornholm island project say
