Source,cluster,x,y
reg,18,6.2334843,9.050433
reg,8,7.1681776,8.990086
reg,9,9.151589,9.922422
reg,5,8.96059,10.372414
reg,9,8.966158,9.667771
reg,5,8.906779,10.180251
reg,5,8.985575,10.52776
reg,3,4.8887334,8.096839
reg,10,6.915177,9.75437
reg,3,5.966659,9.720957
reg,2,5.978908,10.264369
reg,1,4.3734994,9.647169
reg,-1,7.4962645,9.6767645
reg,3,6.248384,10.024535
reg,9,9.347559,10.219396
reg,5,8.896265,10.242573
reg,19,4.7364426,11.4671545
reg,2,6.4725485,10.826841
reg,-1,3.89994,10.86014
reg,17,4.8125753,11.310372
reg,-1,6.552934,9.165188
reg,8,6.6059313,8.197167
reg,19,4.738549,11.26541
reg,10,7.2270107,10.324116
reg,19,4.629767,11.143911
reg,1,5.2575364,11.434062
reg,5,7.4096613,8.405862
reg,4,8.564328,11.763435
reg,11,9.053283,12.022148
reg,14,4.3276296,11.394762
reg,5,8.93274,10.683323
reg,18,6.8610535,10.006969
reg,14,4.3040204,11.403459
reg,-1,8.337441,9.363829
reg,6,9.232455,9.861098
reg,19,4.193223,10.194663
reg,14,4.3209333,11.435338
reg,19,4.1994743,9.984874
reg,0,4.7033815,9.270417
reg,11,6.616923,8.810035
reg,1,5.1643276,11.28696
reg,6,9.297176,9.800077
reg,0,5.5801687,10.379719
reg,19,4.0936723,9.980373
reg,6,9.520281,9.755862
reg,3,6.051887,10.035433
reg,12,8.06063,12.436543
reg,0,5.9345026,11.056822
reg,6,9.373088,9.825217
