Source,cluster,x,y
Reg Media,0,4.906456,4.664947
Reg Media,5,4.8039007,6.868597
Reg Media,1,4.8341722,7.628794
Reg Media,8,4.7516456,4.2602367
Reg Media,8,4.833312,4.443209
Reg Media,18,5.7192492,4.5998163
Reg Media,1,4.040679,6.4045815
Reg Media,18,4.1284776,3.250506
Reg Media,27,3.2221484,7.149476
Reg Media,4,5.1649084,7.7931466
Reg Media,-1,4.0638695,7.834967
Reg Media,1,5.0191894,8.0202055
Reg Media,24,4.7729344,2.6738951
Reg Media,17,4.1342635,3.4075713
Reg Media,24,4.885722,2.6862276
Reg Media,19,5.1174507,7.9195967
Reg Media,30,3.1191812,7.3846154
Reg Media,11,5.8847003,5.0802393
Reg Media,8,5.782162,5.286997
Reg Media,23,5.705962,4.217885
Reg Media,8,4.4079447,4.049556
Reg Media,-1,3.4701147,8.05996
Reg Media,11,4.716881,4.0958285
Reg Media,18,5.269607,4.1682925
Reg Media,0,4.791502,5.0045543
Reg Media,1,4.755113,7.506408
Reg Media,0,4.664167,4.910206
Reg Media,0,4.624097,4.7955575
Reg Media,23,5.750386,4.1445613
Reg Media,21,3.2254155,7.212053
Reg Media,28,3.0909069,7.7753778
Reg Media,27,3.3184838,7.2932796
Reg Media,10,4.7597046,5.680365
Reg Media,39,5.4019074,3.7194834
Reg Media,0,4.5596433,4.3434615
Reg Media,9,3.7565978,4.8250194
Reg Media,0,5.060808,5.2647834
Reg Media,1,3.3432436,5.2871094
Reg Media,7,3.8927352,4.475512
Reg Media,28,3.3960214,8.108713
Reg Media,0,4.1123695,4.25333
Reg Media,18,4.4005,3.5351963
Reg Media,20,3.373577,7.144235
Reg Media,0,4.7106233,4.93263
Reg Media,11,3.8873634,3.4461458
Reg Media,0,4.0775914,4.070416
Reg Media,10,4.151649,4.9595013
Reg Media,8,4.2205725,3.918338
Reg Media,34,5.5069485,4.110991
Reg Media,17,4.8614054,4.0668726
Reg Media,8,4.5802917,4.107918
Reg Media,18,4.7666574,3.7759044
Reg Media,27,2.6216815,5.8178782
Reg Media,24,4.974019,3.0001297
Reg Media,2,3.806599,4.9409304
Reg Media,20,2.6758287,5.6560464
Reg Media,12,3.4318073,5.8389583
Reg Media,7,5.107521,6.045868
Reg Media,37,3.2308507,7.420947
Reg Media,27,3.3814375,7.4640803
Reg Media,27,3.3488092,7.421819
Reg Media,10,5.5392265,6.7174597
Reg Media,21,3.2865067,7.4015565
Reg Media,37,3.4309108,7.844445
Reg Media,3,3.690853,7.328399
Reg Media,4,3.2610047,4.9021277
Reg Media,6,3.3594375,6.0472336
Reg Media,15,3.6119778,7.2863746
Reg Media,7,3.9965022,4.7405167
Reg Media,2,5.642843,7.5239105
Reg Media,18,4.4365263,3.45561
Reg Media,22,3.4424393,4.679384
Reg Media,-1,4.323722,3.018581
Reg Media,1,5.3208137,8.737846
Reg Media,23,5.1225486,3.7475893
Reg Media,34,5.1129184,3.9159808
Reg Media,4,3.5073743,5.3220725
Reg Media,0,4.8017516,4.7528505
Reg Media,11,5.303813,4.5098286
Reg Media,28,3.2002945,7.8355074
Reg Media,11,5.129207,4.400609
Reg Media,18,4.205435,3.3392687
Reg Media,-1,3.8440745,5.5422325
Reg Media,8,5.7496014,5.137679
Reg Media,19,4.128427,6.306223
Reg Media,8,5.663843,5.1165676
Reg Media,8,5.6503153,5.1516843
Reg Media,4,3.9193425,5.9537783
Reg Media,5,4.0724516,5.770768
Reg Media,0,3.9542,4.1012297
Reg Media,35,4.6253824,5.138643
Reg Media,1,3.6410062,5.768628
Reg Media,17,4.405671,3.6740437
Reg Media,0,4.0479784,3.97047
Reg Media,17,4.5544786,3.7609866
Reg Media,17,5.3093204,4.3485737
Reg Media,11,6.2164297,5.43194
