Source,cluster,x,y
Reg Media,12,1.0772448,7.3920364
Reg Media,0,1.7033179,7.733668
Reg Media,29,3.7756402,4.7897024
Reg Media,12,0.7539758,6.77805
Reg Media,0,1.3747287,7.12899
Reg Media,2,3.9786358,4.226919
Reg Media,24,2.759874,5.9922156
Reg Media,2,3.745871,4.0579348
Reg Media,12,0.9035123,7.1027765
Reg Media,2,4.0296764,4.2240367
Reg Media,8,5.803321,6.1091557
Reg Media,22,1.2849053,6.3579993
Reg Media,22,1.0994238,6.5178366
Reg Media,31,0.39644474,6.830856
Reg Media,2,4.1129875,4.1225843
Reg Media,31,0.18127957,7.0029182
Reg Media,31,0.32470873,6.7453156
Reg Media,3,0.36044794,6.4376698
Reg Media,20,2.193491,6.3492117
Reg Media,22,1.0093702,6.339116
Reg Media,22,0.79928,6.6796556
Reg Media,20,2.1374156,6.370018
Reg Media,3,0.18533057,6.412929
Reg Media,3,0.3376198,6.35795
Reg Media,3,-0.11880587,6.640556
Reg Media,8,5.8339796,6.0797462
Reg Media,23,0.9046876,7.0107985
Reg Media,12,0.8818773,6.887739
Reg Media,12,0.5672932,6.824879
Reg Media,28,1.8724546,5.35031
Reg Media,17,1.2731447,6.0262237
Reg Media,34,2.2828112,4.573153
Reg Media,0,1.6170713,7.0374923
Reg Media,27,0.8065856,5.526717
Reg Media,0,1.8364247,7.6802287
Reg Media,22,1.4377642,6.8203216
Reg Media,0,1.747503,7.5647073
Reg Media,0,1.591104,7.5350103
Reg Media,0,1.7094862,7.6104627
Reg Media,0,1.7418245,7.566499
Reg Media,12,0.9054889,6.9933395
Reg Media,3,0.30492288,6.4452634
Reg Media,22,1.5395274,6.708118
Reg Media,31,0.10432537,7.033464
Reg Media,31,0.52688575,6.960562
Reg Media,22,1.1659428,6.2759075
Reg Media,27,1.1345136,5.6130495
Reg Media,20,2.3529613,6.272781
Reg Media,0,2.1416056,7.6303563
Reg Media,12,1.1150991,7.0943284
Reg Media,0,1.4523417,7.497085
Reg Media,19,-0.22458884,6.9371214
Reg Media,22,1.7842405,5.595081
Reg Media,0,2.0175614,7.6814704
Reg Media,12,0.94353545,7.099286
Reg Media,17,0.7280739,6.1590548
Reg Media,17,0.771187,6.1526747
Reg Media,23,0.83479416,7.1333876
Reg Media,33,1.7204635,6.446979
Reg Media,22,2.011608,5.188602
Reg Media,20,2.0163465,6.3811483
Reg Media,33,1.8238983,6.474326
Reg Media,28,3.0188322,5.3627267
Reg Media,28,1.8354574,5.6346707
Reg Media,3,0.21578626,5.786005
Reg Media,5,5.3183985,4.9651456
Reg Media,36,0.629876,5.4566875
