Source,cluster,x,y,TF_IDF_topic_name,BERTopic_topic_name
reg,5,3.8380883,4.946094,municipal council next year climate plan savings catalog labor market,bornholm energy also island municipality
reg,0,0.33245894,3.981766,rønne harbor baltic energy baltic energy island press release baltic sea,bornholm energy island og islands
reg,1,-0.80379355,4.231988,offshore wind bornholm offshore wind bornholm offshore danish energy agency energy agency,bornholm wind energy offshore turbines
reg,9,1.4513947,6.759252,high voltage land facility søgaard mikkelsen kim søgaard mikkelsen kim søgaard,plant energy energinet bornholm says
reg,8,3.1951594,4.2219205,green transition bornholm future ensure bornholm unique opportunity young people,bornholm energy island green also
reg,16,2.9610085,2.403156,center bornholm bornholm companies business center business center bornholm labor market,bornholm energy companies business labor
reg,3,2.8791735,5.2676544,bornholm museum energy parks says jacob jacob trøst lea wermelin,bornholm energy island says also
reg,8,3.243413,3.4950774,green transition bornholm future ensure bornholm unique opportunity young people,bornholm energy island green also
reg,5,3.9159534,4.8542852,municipal council next year climate plan savings catalog labor market,bornholm energy also island municipality
reg,15,1.7556157,4.52066,land plant rest country green transition huge energy bornholm benefit,bornholm energy island must also
reg,5,3.8946445,4.6881657,municipal council next year climate plan savings catalog labor market,bornholm energy also island municipality
reg,8,3.35612,4.1546674,green transition bornholm future ensure bornholm unique opportunity young people,bornholm energy island green also
reg,5,3.9696963,4.8419304,municipal council next year climate plan savings catalog labor market,bornholm energy also island municipality
reg,1,-0.4802154,5.1289344,offshore wind bornholm offshore wind bornholm offshore danish energy agency energy agency,bornholm wind energy offshore turbines
reg,4,-1.6223811,4.2773232,energy islands bornholm islands bornholm energy islands state aid electricity prices,energy bornholm islands island project
reg,11,0.9917461,1.776796,baltic sea juel jensen peter juel jensen peter juel critical infrastructure,bornholm energy also defense says
